,Dataset,Method,Metric,Patient,Performance
9256,V-22,Clustering,Precision,10,0.8958333331467013
9257,V-22,Clustering,Accuracy,10,0.8283582089552239
9258,V-22,Clustering,Recall,11,0.8490566037735849
9259,V-22,Clustering,Precision,11,0.749999999875
9260,V-22,Clustering,Accuracy,11,0.8283582089552239
9261,V-22,Clustering,Recall,12,0.7592592592592593
9262,V-22,Clustering,Precision,12,0.8723404253463105
9263,V-22,Clustering,Accuracy,12,0.8582089552238806
9264,V-22,Clustering,Recall,13,0.660377358490566
9265,V-22,Clustering,Precision,13,0.6999999998599999
9266,V-22,Clustering,Accuracy,13,0.753731343283582
9267,V-22,Clustering,Recall,14,0.71875
9268,V-22,Clustering,Precision,14,0.8518518516941015
9269,V-22,Clustering,Accuracy,14,0.8059701492537313
9270,V-22,Clustering,Recall,15,0.8679245283018868
9271,V-22,Clustering,Precision,15,0.7666666665388889
9272,V-22,Clustering,Accuracy,15,0.8432835820895522
9273,V-22,Clustering,Recall,16,0.6862745098039216
9274,V-22,Clustering,Precision,16,0.6603773583659666
9275,V-22,Clustering,Accuracy,16,0.7462686567164178
9276,V-22,Clustering,Recall,17,0.8113207547169812
9277,V-22,Clustering,Precision,17,0.7678571427200255
9278,V-22,Clustering,Accuracy,17,0.8283582089552239
9279,V-22,Clustering,Recall,18,0.7592592592592593
9280,V-22,Clustering,Precision,18,0.7454545453190082
9281,V-22,Clustering,Accuracy,18,0.7985074626865671
9282,V-22,Clustering,Recall,19,0.8
9283,V-22,Clustering,Precision,19,0.8461538459911242
9284,V-22,Clustering,Accuracy,19,0.8582089552238805
9285,V-22,Clustering,Recall,20,0.7692307692307693
9286,V-22,Clustering,Precision,20,0.8474576269750071
9287,V-22,Clustering,Accuracy,20,0.8208955223880597
9288,V-22,Clustering,Recall,21,0.7547169811320755
9289,V-22,Clustering,Precision,21,0.8510638296061566
9290,V-22,Clustering,Accuracy,21,0.8507462686567164
9291,V-22,Clustering,Recall,22,0.7142857142857143
9292,V-22,Clustering,Precision,22,0.8333333331944445
9293,V-22,Clustering,Accuracy,22,0.7761194029850746
9294,V-22,Clustering,Recall,23,0.6229508196721312
9295,V-22,Clustering,Precision,23,0.7755102039233652
9296,V-22,Clustering,Accuracy,23,0.7462686567164178
9297,V-22,Clustering,Recall,24,0.8113207547169812
9298,V-22,Clustering,Precision,24,0.9148936168266184
9299,V-22,Clustering,Accuracy,24,0.8955223880597014
9300,V-22,Clustering,Recall,25,0.9090909090909091
9301,V-22,Clustering,Precision,25,0.8333333331944445
9302,V-22,Clustering,Accuracy,25,0.8880597014925373
9303,V-22,Clustering,Recall,26,0.8421052631578947
9304,V-22,Clustering,Precision,26,0.8275862067538644
9305,V-22,Clustering,Accuracy,26,0.8582089552238805
9306,V-22,Clustering,Recall,27,0.7192982456140351
9307,V-22,Clustering,Precision,27,0.8723404253463105
9308,V-22,Clustering,Accuracy,27,0.835820895522388
9309,V-22,Clustering,Recall,28,0.7833333333333333
9310,V-22,Clustering,Precision,28,0.7833333332027778
9311,V-22,Clustering,Accuracy,28,0.8059701492537313
9312,V-22,Clustering,Recall,29,0.8285714285714286
9313,V-22,Clustering,Precision,29,0.5686274508688965
9314,V-22,Clustering,Accuracy,29,0.7910447761194029
9315,V-22,Clustering,Recall,30,0.5901639344262295
9316,V-22,Clustering,Precision,30,0.6545454544264463
9317,V-22,Clustering,Accuracy,30,0.6716417910447761
9318,V-22,Clustering,Recall,31,0.8653846153846154
9319,V-22,Clustering,Precision,31,0.7894736840720221
9320,V-22,Clustering,Accuracy,31,0.8582089552238805
9321,V-22,Clustering,Recall,32,0.8727272727272727
9322,V-22,Clustering,Precision,32,0.8135593218960069
9323,V-22,Clustering,Accuracy,32,0.8656716417910448
9324,V-22,Clustering,Recall,33,0.8043478260869565
9325,V-22,Clustering,Precision,33,0.7872340423856948
9326,V-22,Clustering,Accuracy,33,0.8582089552238806
9327,V-22,Clustering,Recall,34,0.75
9328,V-22,Clustering,Precision,34,0.6666666665432098
9329,V-22,Clustering,Accuracy,34,0.7761194029850746
9330,V-22,Clustering,Recall,35,0.8536585365853658
9331,V-22,Clustering,Precision,35,0.6034482757580262
9332,V-22,Clustering,Accuracy,35,0.7835820895522387
9333,V-22,Clustering,Recall,36,0.8297872340425532
9334,V-22,Clustering,Precision,36,0.7499999998557693
9335,V-22,Clustering,Accuracy,36,0.8432835820895523
9336,V-22,Clustering,Recall,37,0.6923076923076923
9337,V-22,Clustering,Precision,37,0.765957446645541
9338,V-22,Clustering,Accuracy,37,0.7985074626865671
9339,V-22,Clustering,Recall,38,0.7068965517241379
9340,V-22,Clustering,Precision,38,0.8723404253463105
9341,V-22,Clustering,Accuracy,38,0.8283582089552238
9342,V-22,Clustering,Recall,39,0.8225806451612904
9343,V-22,Clustering,Precision,39,0.8499999998583333
9344,V-22,Clustering,Accuracy,39,0.8507462686567164
9345,V-22,Clustering,Recall,40,0.7777777777777778
9346,V-22,Clustering,Precision,40,0.8936170210864645
9347,V-22,Clustering,Accuracy,40,0.8731343283582089
9348,V-22,Clustering,Recall,41,0.7450980392156863
9349,V-22,Clustering,Precision,41,0.7450980390695886
9350,V-22,Clustering,Accuracy,41,0.8059701492537312
9351,V-22,Clustering,Recall,42,0.7924528301886793
9352,V-22,Clustering,Precision,42,0.7499999998660715
9353,V-22,Clustering,Accuracy,42,0.8134328358208955
9354,V-22,Clustering,Recall,43,0.65
9355,V-22,Clustering,Precision,43,0.8297872338660027
9356,V-22,Clustering,Accuracy,43,0.7835820895522387
9357,V-22,Clustering,Recall,44,0.6964285714285714
9358,V-22,Clustering,Precision,44,0.7959183671845065
9359,V-22,Clustering,Accuracy,44,0.7985074626865671
9360,V-22,Clustering,Recall,45,0.7068965517241379
9361,V-22,Clustering,Precision,45,0.6833333332194444
9362,V-22,Clustering,Accuracy,45,0.7313432835820896
9363,V-22,Clustering,Recall,46,0.7321428571428571
9364,V-22,Clustering,Precision,46,0.7735849055144179
9365,V-22,Clustering,Accuracy,46,0.7985074626865671
9366,V-22,Clustering,Recall,47,0.746031746031746
9367,V-22,Clustering,Precision,47,0.7833333332027778
9368,V-22,Clustering,Accuracy,47,0.7835820895522387
9369,V-22,Clustering,Recall,48,0.8888888888888888
9370,V-22,Clustering,Precision,48,0.689655172294887
9371,V-22,Clustering,Accuracy,48,0.8283582089552238
9372,V-22,Clustering,Recall,49,0.7962962962962963
9373,V-22,Clustering,Precision,49,0.8431372547366397
9374,V-22,Clustering,Accuracy,49,0.8582089552238805
9375,V-22,Clustering,Recall,50,0.7741935483870968
9376,V-22,Clustering,Precision,50,0.7999999998666667
9377,V-22,Clustering,Accuracy,50,0.8059701492537313
9378,V-22,Clustering,Recall,51,0.8275862068965517
9379,V-22,Clustering,Precision,51,0.8275862067538644
9380,V-22,Clustering,Accuracy,51,0.8507462686567164
9381,V-22,Clustering,Recall,52,0.7321428571428571
9382,V-22,Clustering,Precision,52,0.8723404253463105
9383,V-22,Clustering,Accuracy,52,0.8432835820895522
9384,V-22,Clustering,Recall,53,0.7592592592592593
9385,V-22,Clustering,Precision,53,0.8723404253463105
9386,V-22,Clustering,Accuracy,53,0.8582089552238806
9387,V-22,Clustering,Recall,54,0.717391304347826
9388,V-22,Clustering,Precision,54,0.7021276594250792
9389,V-22,Clustering,Accuracy,54,0.7985074626865671
9390,V-22,Clustering,Recall,55,0.7924528301886793
9391,V-22,Clustering,Precision,55,0.8936170210864645
9392,V-22,Clustering,Accuracy,55,0.8805970149253731
9393,V-22,Clustering,Recall,56,0.6875
9394,V-22,Clustering,Precision,56,0.7021276594250792
9395,V-22,Clustering,Accuracy,56,0.7835820895522387
9396,V-22,Clustering,Recall,57,0.6595744680851063
9397,V-22,Clustering,Precision,57,0.6595744679447714
9398,V-22,Clustering,Accuracy,57,0.7611940298507462
9399,V-22,Clustering,Recall,58,0.7272727272727273
9400,V-22,Clustering,Precision,58,0.8510638296061566
9401,V-22,Clustering,Accuracy,58,0.835820895522388
9402,V-22,Clustering,Recall,59,0.8135593220338984
9403,V-22,Clustering,Precision,59,0.7999999998666667
9404,V-22,Clustering,Accuracy,59,0.8283582089552239
9405,V-22,Clustering,Recall,60,0.76
9406,V-22,Clustering,Precision,60,0.759999999848
9407,V-22,Clustering,Accuracy,60,0.8208955223880596
9408,V-22,Clustering,Recall,61,0.7666666666666667
9409,V-22,Clustering,Precision,61,0.8518518516941015
9410,V-22,Clustering,Accuracy,61,0.835820895522388
9411,V-22,Clustering,Recall,62,0.7857142857142857
9412,V-22,Clustering,Precision,62,0.7021276594250792
9413,V-22,Clustering,Accuracy,62,0.8283582089552239
9414,V-22,Clustering,Recall,63,0.7735849056603774
9415,V-22,Clustering,Precision,63,0.8723404253463105
9416,V-22,Clustering,Accuracy,63,0.8656716417910447
9417,V-22,Clustering,Recall,64,0.8846153846153846
9418,V-22,Clustering,Precision,64,0.7666666665388889
9419,V-22,Clustering,Accuracy,64,0.8507462686567164
9420,V-22,Clustering,Recall,65,0.7352941176470589
9421,V-22,Clustering,Precision,65,0.8620689653686088
9422,V-22,Clustering,Accuracy,65,0.8059701492537313
9423,V-22,Clustering,Recall,66,0.7692307692307693
9424,V-22,Clustering,Precision,66,0.8510638296061566
9425,V-22,Clustering,Accuracy,66,0.8582089552238805
9426,V-22,Clustering,Recall,67,0.574468085106383
9427,V-22,Clustering,Precision,67,0.539999999892
9428,V-22,Clustering,Accuracy,67,0.6791044776119403
9429,V-22,Clustering,Recall,68,0.88
9430,V-22,Clustering,Precision,68,0.7457627117380063
9431,V-22,Clustering,Accuracy,68,0.8432835820895523
9432,V-22,Clustering,Recall,69,0.6956521739130435
9433,V-22,Clustering,Precision,69,0.6808510636849253
9434,V-22,Clustering,Accuracy,69,0.7835820895522388
9435,V-22,Clustering,Recall,70,0.723404255319149
9436,V-22,Clustering,Precision,70,0.7234042551652331
9437,V-22,Clustering,Accuracy,70,0.8059701492537314
9438,V-22,Clustering,Recall,71,0.7868852459016393
9439,V-22,Clustering,Precision,71,0.7999999998666667
9440,V-22,Clustering,Accuracy,71,0.8134328358208955
9441,V-22,Clustering,Recall,72,0.5087719298245614
9442,V-22,Clustering,Precision,72,0.579999999884
9443,V-22,Clustering,Accuracy,72,0.6343283582089552
9444,V-22,Clustering,Recall,73,0.803921568627451
9445,V-22,Clustering,Precision,73,0.7192982454878424
9446,V-22,Clustering,Accuracy,73,0.8059701492537313
9447,V-22,Clustering,Recall,74,0.7017543859649122
9448,V-22,Clustering,Precision,74,0.8163265304456476
9449,V-22,Clustering,Accuracy,74,0.8059701492537313
9450,V-22,Clustering,Recall,75,0.5454545454545454
9451,V-22,Clustering,Precision,75,0.510638297763694
9452,V-22,Clustering,Accuracy,75,0.6791044776119403
9453,V-22,Clustering,Recall,76,0.6842105263157895
9454,V-22,Clustering,Precision,76,0.8297872338660027
9455,V-22,Clustering,Accuracy,76,0.8059701492537314
9456,V-22,Clustering,Recall,77,0.65625
9457,V-22,Clustering,Precision,77,0.8076923075369823
9458,V-22,Clustering,Accuracy,77,0.7611940298507462
9459,V-22,Clustering,Recall,78,0.7115384615384616
9460,V-22,Clustering,Precision,78,0.7872340423856948
9461,V-22,Clustering,Accuracy,78,0.8134328358208955
9462,V-22,Clustering,Recall,79,0.6984126984126984
9463,V-22,Clustering,Precision,79,0.8979591834902124
9464,V-22,Clustering,Accuracy,79,0.8208955223880596
9465,V-22,Clustering,Recall,80,0.8333333333333334
9466,V-22,Clustering,Precision,80,0.749999999875
9467,V-22,Clustering,Accuracy,80,0.8208955223880597
9468,V-22,Clustering,Recall,81,0.7413793103448276
9469,V-22,Clustering,Precision,81,0.8958333331467013
9470,V-22,Clustering,Accuracy,81,0.8507462686567164
9471,V-22,Clustering,Recall,82,0.7391304347826086
9472,V-22,Clustering,Precision,82,0.6071428570344388
9473,V-22,Clustering,Accuracy,82,0.7462686567164178
9474,V-22,Clustering,Recall,83,0.7297297297297297
9475,V-22,Clustering,Precision,83,0.5744680849841557
9476,V-22,Clustering,Accuracy,83,0.7761194029850746
9477,V-22,Clustering,Recall,84,0.6575342465753424
9478,V-22,Clustering,Precision,84,0.7999999998666667
9479,V-22,Clustering,Accuracy,84,0.7238805970149254
9480,V-22,Clustering,Recall,85,0.723404255319149
9481,V-22,Clustering,Precision,85,0.6415094338412246
9482,V-22,Clustering,Accuracy,85,0.7611940298507462
9483,V-22,Clustering,Recall,86,0.7419354838709677
9484,V-22,Clustering,Precision,86,0.8679245281381275
9485,V-22,Clustering,Accuracy,86,0.8283582089552239
9486,V-22,Clustering,Recall,87,0.8035714285714286
9487,V-22,Clustering,Precision,87,0.9374999998046875
9488,V-22,Clustering,Accuracy,87,0.8955223880597014
9489,V-22,Clustering,Recall,88,0.7884615384615384
9490,V-22,Clustering,Precision,88,0.6833333332194444
9491,V-22,Clustering,Accuracy,88,0.7761194029850746
9492,V-22,Clustering,Recall,89,0.7954545454545454
9493,V-22,Clustering,Precision,89,0.744680850905387
9494,V-22,Clustering,Accuracy,89,0.8432835820895522
9495,V-22,Clustering,Recall,90,0.6612903225806451
9496,V-22,Clustering,Precision,90,0.8723404253463105
9497,V-22,Clustering,Accuracy,90,0.7985074626865671
9498,V-22,Clustering,Recall,91,0.6739130434782609
9499,V-22,Clustering,Precision,91,0.6595744679447714
9500,V-22,Clustering,Accuracy,91,0.7686567164179104
9501,V-22,Clustering,Recall,92,0.7090909090909091
9502,V-22,Clustering,Precision,92,0.6499999998916667
9503,V-22,Clustering,Accuracy,92,0.7238805970149254
9504,V-22,Clustering,Recall,93,0.8163265306122449
9505,V-22,Clustering,Precision,93,0.79999999984
9506,V-22,Clustering,Accuracy,93,0.8582089552238805
9507,V-22,Clustering,Recall,94,0.7272727272727273
9508,V-22,Clustering,Precision,94,0.842105263010157
9509,V-22,Clustering,Accuracy,94,0.7985074626865671
9510,V-22,Clustering,Recall,95,0.7058823529411765
9511,V-22,Clustering,Precision,95,0.765957446645541
9512,V-22,Clustering,Accuracy,95,0.8059701492537313
9513,V-22,Clustering,Recall,96,0.6307692307692307
9514,V-22,Clustering,Precision,96,0.819999999836
9515,V-22,Clustering,Accuracy,96,0.7537313432835822
9516,V-22,Clustering,Recall,97,0.75
9517,V-22,Clustering,Precision,97,0.8749999998177084
9518,V-22,Clustering,Accuracy,97,0.8507462686567164
9519,V-22,Clustering,Recall,98,0.8043478260869565
9520,V-22,Clustering,Precision,98,0.7872340423856948
9521,V-22,Clustering,Accuracy,98,0.8582089552238806
9522,V-22,Clustering,Recall,99,0.7931034482758621
9523,V-22,Clustering,Precision,99,0.8070175437180671
9524,V-22,Clustering,Accuracy,99,0.8283582089552239
9525,V-22,Clustering,Recall,100,0.7346938775510204
9526,V-22,Clustering,Precision,100,0.6923076921745562
9527,V-22,Clustering,Accuracy,100,0.7835820895522388
9528,V-22,Clustering,Recall,101,0.6779661016949152
9529,V-22,Clustering,Precision,101,0.7017543858417975
9530,V-22,Clustering,Accuracy,101,0.7313432835820894
9531,V-22,Clustering,Recall,102,0.7571428571428571
9532,V-22,Clustering,Precision,102,0.8983050845935076
9533,V-22,Clustering,Accuracy,102,0.8283582089552238
9534,V-22,Clustering,Recall,103,0.75
9535,V-22,Clustering,Precision,103,0.8297872338660027
9536,V-22,Clustering,Accuracy,103,0.8432835820895523
9537,V-22,Clustering,Recall,104,0.7777777777777778
9538,V-22,Clustering,Precision,104,0.8166666665305555
9539,V-22,Clustering,Accuracy,104,0.8134328358208955
9540,V-22,Clustering,Recall,105,0.7692307692307693
9541,V-22,Clustering,Precision,105,0.8510638296061566
9542,V-22,Clustering,Accuracy,105,0.8582089552238805
9543,V-22,Clustering,Recall,106,0.6538461538461539
9544,V-22,Clustering,Precision,106,0.7234042551652331
9545,V-22,Clustering,Accuracy,106,0.7686567164179106
9546,V-22,Clustering,Recall,107,0.6078431372549019
9547,V-22,Clustering,Precision,107,0.6595744679447714
9548,V-22,Clustering,Accuracy,107,0.7313432835820896
9549,V-22,Clustering,Recall,108,0.7833333333333333
9550,V-22,Clustering,Precision,108,0.9215686272702807
9551,V-22,Clustering,Accuracy,108,0.8731343283582089
9552,V-22,Clustering,Recall,109,0.6885245901639344
9553,V-22,Clustering,Precision,109,0.8936170210864645
9554,V-22,Clustering,Accuracy,109,0.8208955223880597
9555,V-22,Clustering,Recall,110,0.5945945945945946
9556,V-22,Clustering,Precision,110,0.4680851062833861
9557,V-22,Clustering,Accuracy,110,0.7014925373134329
9558,V-22,Clustering,Recall,111,0.7547169811320755
9559,V-22,Clustering,Precision,111,0.7843137253364091
9560,V-22,Clustering,Accuracy,111,0.8208955223880596
9561,V-22,Clustering,Recall,112,0.65625
9562,V-22,Clustering,Precision,112,0.839999999832
9563,V-22,Clustering,Accuracy,112,0.7761194029850746
9564,V-22,Clustering,Recall,113,0.6428571428571429
9565,V-22,Clustering,Precision,113,0.8823529410034602
9566,V-22,Clustering,Accuracy,113,0.7686567164179104
9567,V-22,Clustering,Recall,114,0.7741935483870968
9568,V-22,Clustering,Precision,114,0.7999999998666667
9569,V-22,Clustering,Accuracy,114,0.8059701492537313
9570,V-22,Clustering,Recall,115,0.7288135593220338
9571,V-22,Clustering,Precision,115,0.8958333331467013
9572,V-22,Clustering,Accuracy,115,0.8432835820895521
9573,V-22,Clustering,Recall,116,0.723404255319149
9574,V-22,Clustering,Precision,116,0.7234042551652331
9575,V-22,Clustering,Accuracy,116,0.8059701492537314
9576,V-22,Clustering,Recall,117,0.8
9577,V-22,Clustering,Precision,117,0.7999999998545454
9578,V-22,Clustering,Accuracy,117,0.835820895522388
9579,V-22,Clustering,Recall,118,0.7272727272727273
9580,V-22,Clustering,Precision,118,0.8510638296061566
9581,V-22,Clustering,Accuracy,118,0.835820895522388
9582,V-22,Clustering,Recall,119,0.6567164179104478
9583,V-22,Clustering,Precision,119,0.7999999998545454
9584,V-22,Clustering,Accuracy,119,0.7462686567164178
9585,V-22,Clustering,Recall,120,0.6964285714285714
9586,V-22,Clustering,Precision,120,0.7647058822029988
9587,V-22,Clustering,Accuracy,120,0.7835820895522387
9588,V-22,Clustering,Recall,121,0.631578947368421
9589,V-22,Clustering,Precision,121,0.765957446645541
9590,V-22,Clustering,Accuracy,121,0.7611940298507462
9591,V-22,Clustering,Recall,122,0.74
9592,V-22,Clustering,Precision,122,0.6166666665638889
9593,V-22,Clustering,Accuracy,122,0.7313432835820896
9594,V-22,Clustering,Recall,123,0.6949152542372882
9595,V-22,Clustering,Precision,123,0.7592592591186557
9596,V-22,Clustering,Accuracy,123,0.7686567164179104
9597,V-22,Clustering,Recall,124,0.6833333333333333
9598,V-22,Clustering,Precision,124,0.8723404253463105
9599,V-22,Clustering,Accuracy,124,0.8134328358208955
9600,V-22,Clustering,Recall,125,0.7777777777777778
9601,V-22,Clustering,Precision,125,0.8166666665305555
9602,V-22,Clustering,Accuracy,125,0.8134328358208955
9603,V-22,Clustering,Recall,126,0.7735849056603774
9604,V-22,Clustering,Precision,126,0.8367346937067889
9605,V-22,Clustering,Accuracy,126,0.8507462686567164
9606,V-22,Clustering,Recall,127,0.8235294117647058
9607,V-22,Clustering,Precision,127,0.9491525422120081
9608,V-22,Clustering,Accuracy,127,0.8880597014925373
9609,V-22,Clustering,Recall,128,0.6888888888888889
9610,V-22,Clustering,Precision,128,0.6595744679447714
9611,V-22,Clustering,Accuracy,128,0.7761194029850746
9612,V-22,Clustering,Recall,129,0.6976744186046512
9613,V-22,Clustering,Precision,129,0.566037735742257
9614,V-22,Clustering,Accuracy,129,0.7313432835820896
9615,V-22,Clustering,Recall,130,0.7058823529411765
9616,V-22,Clustering,Precision,130,0.959999999808
9617,V-22,Clustering,Accuracy,130,0.835820895522388
9618,V-22,Clustering,Recall,131,0.7
9619,V-22,Clustering,Precision,131,0.8936170210864645
9620,V-22,Clustering,Accuracy,131,0.8283582089552239
9621,V-22,Clustering,Recall,132,0.7424242424242424
9622,V-22,Clustering,Precision,132,0.8596491226562019
9623,V-22,Clustering,Accuracy,132,0.8134328358208955
9624,V-22,Clustering,Recall,133,0.7450980392156863
9625,V-22,Clustering,Precision,133,0.8085106381258488
9626,V-22,Clustering,Accuracy,133,0.835820895522388
9627,V-22,Clustering,Recall,134,0.7936507936507936
9628,V-22,Clustering,Precision,134,0.8333333331944445
9629,V-22,Clustering,Accuracy,134,0.8283582089552239
9630,V-22,Clustering,Recall,135,0.8269230769230769
9631,V-22,Clustering,Precision,135,0.8113207545639017
9632,V-22,Clustering,Accuracy,135,0.8582089552238805
9633,V-22,Clustering,Recall,136,0.6551724137931034
9634,V-22,Clustering,Precision,136,0.8085106381258488
